<<<<<<< HEAD
Order-Id,Item-id,Product-Id,Quantity,Sales-Id,Customer-Id,Sales-Price-Per-Prod,Market-Segment
1015,1015,3,25,2,20,200,pharmaceutical
1016,1016,0,10,2,24,123,education
1017,1017,14,3,0,26,195,education
1018,1018,0,25,4,4,122,financial
1019,1019,8,0,7,27,201,pharmaceutical
1020,1020,0,28,5,6,123,education
1021,1021,18,15,5,16,66,retail
1022,1022,5,28,6,11,120,education
1023,1023,7,11,4,13,132,software
1024,1024,13,23,4,23,93,retail
1025,1025,10,2,2,28,92,software
1026,1026,13,28,2,22,128,software
1027,1027,10,12,4,17,109,financial
1028,1028,11,7,2,17,137,realestate
1029,1029,15,0,2,11,196,financial
1030,1030,5,20,1,17,136,realestate
1031,1031,0,22,8,11,121,pharmaceutical
1032,1032,5,27,9,3,124,education
1033,1033,18,18,2,8,77,financial
1034,1034,17,12,3,3,200,pharmaceutical
1035,1035,11,6,0,18,92,realestate
1036,1036,2,12,0,15,205,financial
1037,1037,0,19,3,12,120,education
1038,1038,14,24,4,8,194,software
1039,1039,16,11,3,12,152,financial
1040,1040,12,19,7,1,79,education
1041,1041,8,15,0,4,118,retail
1042,1042,0,21,9,7,121,software
1043,1043,19,1,2,17,106,financial
1044,1044,9,1,9,2,71,financial
1045,1045,1,21,5,17,226,software
1046,1046,8,28,4,22,153,realestate
1047,1047,17,29,7,23,191,financial
1048,1048,14,9,8,0,178,software
1049,1049,1,15,7,20,166,financial
1050,1050,19,27,9,17,119,education
1051,1051,10,13,1,10,95,education
1052,1052,17,22,7,9,202,pharmaceutical
1053,1053,14,4,3,7,195,education
1054,1054,5,13,5,9,115,realestate
1055,1055,2,2,2,2,201,education
1056,1056,6,29,9,21,63,pharmaceutical
1057,1057,0,29,0,24,120,software
1058,1058,15,3,3,12,213,software
1059,1059,17,28,1,18,197,software
1060,1060,12,1,8,20,97,retail
1061,1061,9,9,2,14,92,software
1062,1062,0,20,6,12,119,pharmaceutical
1063,1063,0,15,3,11,119,financial
1064,1064,11,3,4,5,106,retail
1065,1065,19,21,1,18,76,financial
1066,1066,15,17,1,11,194,software
1067,1067,9,20,1,12,47,education
1068,1068,6,10,7,26,42,software
1069,1069,3,27,1,26,172,education
1070,1070,11,18,8,23,107,retail
1071,1071,6,17,4,22,61,pharmaceutical
1072,1072,0,23,8,15,121,education
1073,1073,7,16,1,4,150,financial
1074,1074,0,20,6,3,122,realestate
1075,1075,5,21,4,1,110,software
1076,1076,4,26,9,7,194,retail
1077,1077,13,4,0,22,136,realestate
1078,1078,2,2,4,17,200,realestate
1079,1079,9,21,7,27,84,financial
1080,1080,5,7,3,25,97,education
1081,1081,15,8,9,27,217,realestate
1082,1082,4,27,2,23,176,pharmaceutical
1083,1083,12,19,2,10,107,education
1084,1084,17,28,4,29,201,realestate
1085,1085,9,0,5,13,69,pharmaceutical
1086,1086,19,15,1,19,85,financial
1087,1087,9,3,7,4,85,financial
1088,1088,18,4,4,3,81,financial
1089,1089,9,3,8,14,103,software
1090,1090,18,5,8,17,88,education
1091,1091,0,21,2,21,122,realestate
1092,1092,6,29,8,28,58,pharmaceutical
1093,1093,14,11,2,14,183,education
1094,1094,13,10,9,25,112,pharmaceutical
1095,1095,5,9,1,1,133,realestate
1096,1096,12,14,6,27,80,realestate
1097,1097,11,2,4,29,140,education
1098,1098,14,26,7,10,190,financial
1099,1099,19,19,2,5,102,realestate
1100,1100,12,15,6,28,110,realestate
1101,1101,11,14,2,4,141,financial
1102,1102,7,1,2,14,167,pharmaceutical
1103,1103,3,15,2,3,190,retail
1104,1104,17,4,9,18,198,software
1105,1105,3,17,4,2,210,financial
1106,1106,7,28,8,9,122,retail
1107,1107,14,19,4,21,199,realestate
1108,1108,18,24,2,16,91,pharmaceutical
1109,1109,12,28,2,13,102,pharmaceutical
1110,1110,4,5,2,16,180,financial
1111,1111,0,11,0,18,122,retail
1112,1112,10,1,0,25,154,retail
1113,1113,7,23,5,8,155,education
1114,1114,18,9,1,4,70,realestate
1115,1115,4,26,2,17,175,pharmaceutical
1116,1116,17,7,2,3,191,education
1117,1117,11,18,0,20,129,financial
1118,1118,19,2,6,24,81,retail
1119,1119,17,29,6,9,205,software
1120,1120,3,9,6,21,200,pharmaceutical
1121,1121,2,18,7,4,208,realestate
1122,1122,5,26,4,25,129,pharmaceutical
1123,1123,7,20,4,20,138,retail
1124,1124,13,23,0,26,101,retail
1125,1125,19,11,4,22,82,software
1126,1126,14,24,5,5,195,retail
1127,1127,11,26,7,25,109,realestate
1128,1128,13,3,8,5,105,pharmaceutical
1129,1129,0,25,0,10,119,pharmaceutical
1130,1130,3,6,4,6,172,education
1131,1131,3,15,6,15,192,education
1132,1132,7,20,4,25,146,retail
1133,1133,12,14,9,6,101,financial
1134,1134,0,2,9,15,123,education
1135,1135,18,26,1,5,74,education
1136,1136,1,17,8,12,186,software
1137,1137,5,20,4,17,128,realestate
1138,1138,12,22,3,11,90,realestate
1139,1139,17,10,5,8,191,retail
1140,1140,7,9,5,0,150,pharmaceutical
1141,1141,4,6,6,14,149,education
1142,1142,0,28,4,13,119,education
1143,1143,1,25,9,6,195,realestate
1144,1144,19,12,6,12,98,education
1145,1145,9,2,3,14,75,software
1146,1146,15,12,6,6,208,software
1147,1147,13,25,7,16,131,financial
1148,1148,13,10,9,7,144,retail
1149,1149,15,5,0,12,219,retail
1150,1150,1,7,2,3,192,education
1151,1151,16,27,6,18,157,software
1152,1152,12,19,2,20,108,software
1153,1153,5,16,9,5,107,realestate
1154,1154,13,9,6,20,135,retail
1155,1155,15,0,9,6,216,realestate
1156,1156,1,5,3,11,181,financial
1157,1157,0,24,8,22,119,financial
1158,1158,5,11,9,11,113,realestate
1159,1159,2,1,9,15,205,retail
1160,1160,12,2,1,29,102,realestate
1161,1161,16,27,5,7,146,software
1162,1162,13,6,0,23,107,retail
1163,1163,9,25,4,18,84,financial
1164,1164,8,14,3,23,127,pharmaceutical
1165,1165,13,8,6,0,95,education
1166,1166,12,28,0,11,109,retail
1167,1167,7,9,7,7,153,retail
1168,1168,18,7,0,3,67,education
1169,1169,7,27,8,1,154,financial
1170,1170,16,13,9,0,149,retail
1171,1171,10,17,9,0,138,pharmaceutical
1172,1172,11,9,4,19,124,education
1173,1173,14,23,1,0,195,financial
1174,1174,13,22,0,4,145,education
1175,1175,18,3,4,3,84,pharmaceutical
1176,1176,14,29,1,16,196,pharmaceutical
1177,1177,14,26,2,23,187,education
1178,1178,7,11,3,14,152,pharmaceutical
1179,1179,0,15,7,9,122,pharmaceutical
1180,1180,8,23,5,2,139,retail
1181,1181,2,28,6,22,218,realestate
1182,1182,1,24,0,24,208,software
1183,1183,7,8,2,21,120,retail
1184,1184,18,26,7,26,67,software
1185,1185,3,12,5,10,202,education
1186,1186,14,14,9,19,195,realestate
1187,1187,19,15,1,6,117,realestate
1188,1188,2,27,3,12,202,retail
1189,1189,4,27,2,18,148,pharmaceutical
1190,1190,8,15,3,3,165,pharmaceutical
1191,1191,2,9,3,29,209,education
1192,1192,19,26,8,25,73,pharmaceutical
1193,1193,1,6,3,0,218,education
1194,1194,4,22,1,20,153,pharmaceutical
1195,1195,12,16,4,9,99,realestate
1196,1196,19,24,9,6,102,pharmaceutical
1197,1197,14,22,3,18,185,realestate
1198,1198,1,22,2,27,231,software
1199,1199,5,6,0,13,96,realestate
1200,1200,3,17,7,29,180,pharmaceutical
1201,1201,3,8,9,25,189,education
1202,1202,14,9,3,28,180,realestate
1203,1203,18,7,7,22,51,retail
1204,1204,9,15,3,22,60,software
1205,1205,9,4,4,28,52,education
1206,1206,10,16,3,13,123,realestate
1207,1207,2,24,9,5,219,realestate
1208,1208,6,14,4,14,41,retail
1209,1209,0,15,5,10,121,pharmaceutical
1210,1210,11,26,0,2,113,pharmaceutical
1211,1211,11,10,4,9,117,pharmaceutical
1212,1212,11,0,8,7,104,retail
1213,1213,11,14,8,26,140,software
1214,1214,15,23,0,14,192,software
1215,1215,18,24,1,11,70,software
1216,1216,7,5,0,15,158,financial
1217,1217,9,29,7,3,55,software
1218,1218,3,13,0,20,173,education
1219,1219,0,5,1,1,123,financial
1220,1220,3,25,0,2,184,realestate
1221,1221,16,26,2,26,148,retail
1222,1222,2,2,3,22,201,realestate
1223,1223,3,22,5,8,207,software
1224,1224,18,6,0,12,88,financial
1225,1225,18,6,1,0,65,pharmaceutical
1226,1226,5,29,1,28,111,retail
1227,1227,12,2,1,25,86,retail
1228,1228,16,17,8,9,146,pharmaceutical
1229,1229,9,12,4,5,63,realestate
1230,1230,5,12,1,9,113,realestate
1231,1231,2,25,1,28,212,education
1232,1232,4,4,4,8,141,retail
1233,1233,15,16,6,20,180,realestate
1234,1234,18,28,3,9,101,pharmaceutical
1235,1235,0,20,4,0,121,software
1236,1236,18,2,2,14,83,retail
1237,1237,7,5,2,20,130,realestate
1238,1238,1,2,0,8,231,education
1239,1239,4,28,8,24,157,pharmaceutical
1240,1240,0,22,2,29,123,realestate
1241,1241,9,11,8,11,50,education
1242,1242,10,18,0,8,102,education
1243,1243,6,4,7,12,85,software
1244,1244,6,1,8,11,86,realestate
1245,1245,11,13,2,18,109,realestate
1246,1246,19,2,1,8,74,education
1247,1247,17,5,3,22,203,pharmaceutical
1248,1248,18,9,0,8,98,financial
1249,1249,14,17,7,4,191,retail
1250,1250,0,2,4,21,122,financial
1251,1251,13,16,1,20,122,financial
1252,1252,13,29,8,9,90,education
1253,1253,15,27,8,1,216,education
1254,1254,2,4,4,5,199,retail
1255,1255,12,2,3,8,110,pharmaceutical
1256,1256,11,4,0,16,116,education
1257,1257,12,23,9,8,108,education
1258,1258,8,19,9,26,177,pharmaceutical
1259,1259,2,28,4,1,213,financial
1260,1260,10,12,2,0,100,financial
1261,1261,12,17,9,7,105,retail
1262,1262,10,29,3,24,93,software
1263,1263,4,14,7,10,143,software
1264,1264,2,26,7,24,199,financial
1265,1265,5,13,4,14,96,realestate
1266,1266,6,9,9,15,65,realestate
1267,1267,9,4,9,13,67,pharmaceutical
1268,1268,14,0,5,14,181,pharmaceutical
1269,1269,13,21,5,12,111,software
1270,1270,17,5,1,9,187,financial
1271,1271,14,29,9,8,188,education
1272,1272,11,28,8,9,137,retail
1273,1273,0,22,0,13,121,retail
1274,1274,17,4,4,25,196,financial
1275,1275,8,2,9,7,184,pharmaceutical
1276,1276,13,18,9,17,94,software
1277,1277,14,17,9,20,191,financial
1278,1278,9,19,8,3,54,realestate
1279,1279,16,16,6,17,147,education
1280,1280,15,4,9,5,218,pharmaceutical
1281,1281,2,1,8,15,199,education
1282,1282,6,4,8,10,54,software
1283,1283,2,24,9,20,218,retail
1284,1284,8,26,7,24,168,software
1285,1285,18,19,7,14,70,pharmaceutical
1286,1286,2,11,5,14,214,financial
1287,1287,15,24,4,14,189,realestate
1288,1288,16,8,1,9,153,financial
1289,1289,5,20,1,2,137,software
1290,1290,4,2,6,14,190,retail
1291,1291,1,24,3,8,227,financial
1292,1292,14,21,6,8,192,software
1293,1293,11,4,3,2,133,education
1294,1294,18,4,1,29,72,retail
1295,1295,1,24,8,8,158,realestate
1296,1296,0,24,5,20,122,software
1297,1297,4,14,7,27,183,education
1298,1298,11,7,4,22,95,financial
1299,1299,4,18,4,9,161,realestate
1300,1300,17,29,6,17,187,realestate
1301,1301,18,8,6,29,57,retail
1302,1302,13,28,1,24,140,financial
1303,1303,6,0,9,6,64,pharmaceutical
1304,1304,3,4,2,7,211,realestate
1305,1305,17,24,7,23,204,pharmaceutical
1306,1306,4,20,1,17,189,financial
1307,1307,5,25,3,24,115,financial
1308,1308,0,22,5,6,119,financial
1309,1309,4,9,6,2,153,software
1310,1310,1,19,3,15,233,realestate
1311,1311,3,6,7,8,189,education
1312,1312,18,27,1,9,77,retail
1313,1313,9,23,9,28,81,education
1314,1314,5,13,4,12,121,realestate
1315,1315,4,21,7,28,152,education
1316,1316,0,20,3,4,122,financial
1317,1317,5,27,7,19,94,software
1318,1318,5,10,8,20,114,financial
1319,1319,6,8,4,10,78,realestate
1320,1320,17,9,0,15,203,retail
1321,1321,15,17,6,1,196,realestate
1322,1322,14,9,8,20,180,pharmaceutical
1323,1323,5,12,3,24,118,realestate
1324,1324,4,26,0,8,193,financial
1325,1325,16,0,6,13,154,realestate
1326,1326,19,10,3,23,119,education
1327,1327,19,28,0,8,113,education
1328,1328,2,8,3,2,218,education
1329,1329,16,3,2,18,149,financial
1330,1330,16,12,3,9,149,realestate
1331,1331,5,17,5,14,130,education
1332,1332,15,29,7,29,211,financial
1333,1333,0,27,5,3,121,realestate
1334,1334,11,28,2,11,141,education
1335,1335,6,0,1,20,69,software
1336,1336,4,4,6,14,169,realestate
1337,1337,12,19,9,17,108,education
1338,1338,10,29,4,2,154,software
1339,1339,18,29,1,3,59,financial
1340,1340,14,19,4,1,193,realestate
1341,1341,16,7,1,2,151,retail
1342,1342,19,14,9,14,88,financial
1343,1343,13,22,0,28,138,software
1344,1344,4,13,3,17,167,software
1345,1345,19,13,0,7,86,realestate
1346,1346,4,28,7,22,177,education
1347,1347,2,18,5,22,219,realestate
1348,1348,4,15,6,0,132,retail
1349,1349,19,28,6,7,96,realestate
1350,1350,15,11,5,8,205,financial
1351,1351,10,4,3,0,148,software
1352,1352,4,1,2,4,161,financial
1353,1353,0,19,6,13,123,retail
1354,1354,2,18,1,10,208,retail
1355,1355,7,18,5,4,144,realestate
1356,1356,4,19,5,19,137,software
1357,1357,13,4,8,6,125,financial
1358,1358,8,14,8,28,161,realestate
1359,1359,19,16,7,23,98,pharmaceutical
1360,1360,12,15,8,28,109,realestate
1361,1361,6,17,2,6,73,financial
1362,1362,7,5,0,25,125,education
1363,1363,9,6,0,23,86,retail
1364,1364,11,24,4,29,95,retail
1365,1365,12,17,0,4,86,financial
1366,1366,18,24,1,24,100,education
1367,1367,16,13,9,15,158,realestate
1368,1368,19,15,9,22,73,realestate
1369,1369,17,11,9,3,192,education
1370,1370,7,15,9,21,152,retail
1371,1371,18,18,4,3,89,financial
1372,1372,17,25,4,14,191,software
1373,1373,11,16,7,25,141,retail
1374,1374,3,21,0,24,169,retail
1375,1375,12,19,8,18,89,education
1376,1376,0,29,3,14,123,pharmaceutical
1377,1377,9,28,3,3,71,retail
1378,1378,11,10,3,15,100,pharmaceutical
1379,1379,4,26,7,19,195,retail
1380,1380,2,24,0,3,214,retail
1381,1381,18,10,2,0,90,realestate
1382,1382,7,9,1,11,154,retail
1383,1383,15,5,2,3,192,financial
1384,1384,19,16,1,15,82,education
1385,1385,2,24,2,17,206,education
1386,1386,14,5,4,11,196,financial
1387,1387,15,4,3,18,218,retail
1388,1388,10,14,9,0,106,pharmaceutical
1389,1389,2,1,1,15,209,pharmaceutical
1390,1390,0,17,1,8,119,software
1391,1391,13,14,7,2,120,education
1392,1392,7,0,9,26,124,education
1393,1393,16,10,4,11,151,software
1394,1394,8,16,7,10,160,pharmaceutical
1395,1395,0,15,8,18,119,pharmaceutical
1396,1396,2,29,1,28,206,retail
1397,1397,1,29,7,9,170,realestate
1398,1398,10,8,7,3,122,retail
1399,1399,5,11,1,17,99,realestate
1400,1400,3,13,4,24,216,pharmaceutical
1401,1401,4,8,4,10,184,realestate
1402,1402,5,27,2,8,113,pharmaceutical
1403,1403,13,5,1,28,145,education
1404,1404,11,19,8,18,130,retail
1405,1405,12,4,5,1,89,software
1406,1406,13,25,1,22,103,realestate
1407,1407,18,26,7,18,72,realestate
1408,1408,19,21,6,27,93,retail
1409,1409,17,26,2,3,202,education
1410,1410,7,12,6,3,128,education
1411,1411,15,27,1,19,182,pharmaceutical
1412,1412,4,27,1,13,149,financial
1413,1413,11,2,9,10,94,education
1414,1414,15,5,7,23,195,financial
1415,1415,1,6,4,23,234,realestate
1416,1416,9,28,6,10,84,education
1417,1417,4,14,0,8,188,software
1418,1418,5,26,2,6,120,software
1419,1419,11,16,0,19,127,education
1420,1420,1,2,8,7,227,financial
1421,1421,1,22,7,14,205,pharmaceutical
1422,1422,13,5,2,11,89,education
1423,1423,1,1,7,21,214,financial
1424,1424,10,15,3,6,114,financial
1425,1425,12,28,7,22,109,financial
1426,1426,12,22,7,16,90,software
1427,1427,4,26,9,9,192,education
1428,1428,8,18,8,7,117,financial
1429,1429,12,0,9,29,81,realestate
1430,1430,14,23,6,16,189,education
1431,1431,9,25,9,17,105,education
1432,1432,8,20,2,1,141,pharmaceutical
1433,1433,10,16,2,9,138,software
1434,1434,9,24,4,29,63,financial
1435,1435,4,23,1,18,163,retail
1436,1436,16,11,8,26,153,financial
1437,1437,4,18,3,6,193,software
1438,1438,14,1,3,6,194,realestate
1439,1439,17,23,3,6,201,software
1440,1440,3,13,4,18,217,financial
1441,1441,17,0,4,19,203,financial
1442,1442,4,7,9,19,171,software
1443,1443,3,1,2,5,172,financial
1444,1444,7,6,9,1,126,retail
1445,1445,1,23,2,10,207,education
1446,1446,6,5,5,20,56,education
1447,1447,12,5,8,19,79,retail
1448,1448,6,7,1,15,85,retail
1449,1449,18,22,1,24,52,education
1450,1450,17,7,5,2,185,financial
1451,1451,9,13,3,17,45,education
1452,1452,18,11,7,21,103,realestate
1453,1453,8,8,8,23,143,financial
1454,1454,14,15,4,16,195,realestate
1455,1455,15,8,6,14,187,realestate
1456,1456,9,5,9,25,99,software
1457,1457,17,3,5,14,205,financial
1458,1458,6,3,2,1,64,retail
1459,1459,15,28,9,3,208,pharmaceutical
1460,1460,1,13,1,11,236,retail
1461,1461,17,20,8,6,192,realestate
1462,1462,12,4,1,22,110,software
1463,1463,16,13,9,25,158,financial
1464,1464,10,16,0,27,93,software
1465,1465,14,23,0,10,189,education
1466,1466,9,19,5,11,69,software
1467,1467,7,16,6,24,157,financial
1468,1468,10,23,9,14,124,financial
1469,1469,19,16,2,25,102,pharmaceutical
1470,1470,12,26,8,6,105,realestate
1471,1471,7,12,6,14,153,software
1472,1472,14,7,4,10,190,education
1473,1473,0,24,0,21,120,education
1474,1474,9,29,1,4,70,retail
1475,1475,19,16,3,15,113,pharmaceutical
1476,1476,6,8,4,2,74,retail
1477,1477,2,2,1,8,211,software
1478,1478,4,24,2,25,171,education
1479,1479,0,24,6,22,123,financial
1480,1480,7,11,5,4,163,retail
1481,1481,1,0,4,27,171,realestate
1482,1482,6,12,7,7,66,retail
1483,1483,9,22,4,27,64,financial
1484,1484,5,25,6,29,133,realestate
1485,1485,15,28,6,2,210,education
1486,1486,6,24,5,27,41,retail
1487,1487,18,7,6,15,57,retail
1488,1488,5,5,6,11,120,education
1489,1489,3,3,3,25,191,retail
1490,1490,11,26,2,19,138,education
1491,1491,1,6,7,11,213,retail
1492,1492,5,17,8,0,140,software
1493,1493,12,0,8,22,108,education
1494,1494,19,16,4,3,73,realestate
1495,1495,2,3,0,21,217,realestate
1496,1496,10,29,3,16,104,realestate
1497,1497,16,11,1,20,147,realestate
1498,1498,17,26,3,14,190,education
1499,1499,12,21,0,29,105,education
1500,1500,7,10,9,3,159,retail
1501,1501,13,7,2,10,114,realestate
1502,1502,0,18,0,9,119,retail
1503,1503,17,12,4,2,189,education
1504,1504,15,12,8,11,214,pharmaceutical
1505,1505,18,12,0,15,101,retail
1506,1506,11,11,0,16,130,education
1507,1507,7,14,1,18,158,realestate
1508,1508,3,3,9,15,192,financial
1509,1509,15,19,8,12,205,education
1510,1510,13,22,3,27,107,pharmaceutical
1511,1511,9,0,7,4,60,financial
1512,1512,15,0,0,23,186,pharmaceutical
1513,1513,15,3,1,4,191,education
1514,1514,5,3,2,11,94,pharmaceutical
1515,1515,2,16,4,21,219,pharmaceutical
1516,1516,6,7,2,6,47,realestate
1517,1517,0,24,8,20,121,education
1518,1518,7,17,8,20,162,realestate
1519,1519,4,16,4,8,146,retail
1520,1520,9,0,7,22,45,financial
1521,1521,14,10,4,19,198,realestate
1522,1522,3,14,4,27,168,software
1523,1523,13,2,0,7,110,realestate
1524,1524,19,12,8,3,100,pharmaceutical
1525,1525,0,10,9,28,119,software
1526,1526,19,12,7,9,74,retail
1527,1527,10,2,6,13,131,education
1528,1528,15,5,2,4,178,education
1529,1529,12,12,8,0,108,software
1530,1530,4,22,5,12,169,financial
1531,1531,2,7,5,19,208,retail
1532,1532,16,16,7,2,154,realestate
1533,1533,1,28,8,5,229,software
1534,1534,2,2,8,28,210,financial
1535,1535,3,0,6,16,205,realestate
1536,1536,11,4,9,15,120,education
1537,1537,19,28,4,5,106,financial
1538,1538,1,9,2,17,193,pharmaceutical
1539,1539,11,23,9,16,141,financial
1540,1540,12,15,0,23,107,realestate
1541,1541,3,0,5,23,204,software
1542,1542,5,9,8,25,135,software
1543,1543,11,11,4,13,100,realestate
1544,1544,14,28,3,16,184,realestate
1545,1545,18,11,7,0,95,realestate
1546,1546,6,1,1,26,81,software
1547,1547,16,29,4,4,148,pharmaceutical
1548,1548,13,19,8,13,134,software
1549,1549,9,28,0,25,44,education
1550,1550,8,14,7,16,187,financial
1551,1551,3,9,5,3,188,financial
1552,1552,9,0,4,28,47,education
1553,1553,18,28,9,19,75,realestate
1554,1554,17,3,7,5,202,realestate
1555,1555,15,24,5,17,217,education
1556,1556,0,11,3,7,119,realestate
1557,1557,17,3,1,1,204,pharmaceutical
1558,1558,12,16,9,23,97,retail
1559,1559,2,23,0,25,200,pharmaceutical
1560,1560,6,26,5,13,71,financial
1561,1561,2,20,4,16,217,software
1562,1562,11,9,5,9,124,financial
1563,1563,6,18,3,10,66,realestate
1564,1564,1,15,7,20,236,financial
1565,1565,19,0,0,27,116,financial
1566,1566,3,23,1,14,209,pharmaceutical
1567,1567,1,16,1,12,167,pharmaceutical
1568,1568,1,25,0,10,202,pharmaceutical
1569,1569,12,8,0,11,105,retail
1570,1570,8,23,2,28,134,financial
1571,1571,4,26,7,26,148,education
1572,1572,6,5,2,11,53,realestate
1573,1573,19,6,0,0,86,retail
1574,1574,4,12,7,8,191,financial
1575,1575,17,28,9,25,200,software
1576,1576,13,29,3,21,133,education
1577,1577,8,12,3,23,159,realestate
1578,1578,4,18,1,1,155,realestate
1579,1579,4,7,2,18,137,education
1580,1580,9,12,4,18,104,pharmaceutical
1581,1581,6,11,2,5,70,education
1582,1582,9,24,9,2,103,education
1583,1583,1,11,0,14,158,pharmaceutical
1584,1584,5,12,0,5,94,retail
1585,1585,0,3,1,22,123,software
1586,1586,1,23,7,12,226,realestate
1587,1587,12,3,3,6,84,retail
1588,1588,8,18,4,5,140,pharmaceutical
1589,1589,17,16,9,5,204,education
1590,1590,10,3,5,28,91,education
1591,1591,9,18,8,29,53,realestate
1592,1592,9,4,0,22,51,education
1593,1593,18,3,0,14,61,financial
1594,1594,17,9,7,0,185,realestate
1595,1595,18,28,1,3,72,retail
1596,1596,10,6,1,6,92,financial
1597,1597,17,6,4,5,199,education
1598,1598,5,6,1,23,113,realestate
1599,1599,19,14,9,10,92,pharmaceutical
1600,1600,5,14,4,17,107,software
1601,1601,7,8,5,6,150,retail
1602,1602,19,20,4,6,91,realestate
1603,1603,6,25,3,6,46,software
1604,1604,17,9,3,15,185,education
1605,1605,15,14,0,3,208,retail
1606,1606,18,2,1,22,85,financial
1607,1607,9,29,0,20,44,pharmaceutical
1608,1608,10,29,9,17,110,realestate
1609,1609,11,24,8,22,136,financial
1610,1610,19,28,0,20,118,education
1611,1611,5,21,5,12,94,education
1612,1612,7,26,3,20,158,pharmaceutical
1613,1613,8,1,1,12,119,retail
1614,1614,6,21,3,1,57,realestate
1615,1615,16,15,5,4,153,financial
1616,1616,10,13,1,22,104,realestate
1617,1617,18,17,4,2,80,pharmaceutical
1618,1618,8,1,2,8,181,financial
1619,1619,3,24,0,8,215,pharmaceutical
1620,1620,18,27,2,10,53,software
1621,1621,6,18,9,2,86,realestate
1622,1622,1,9,1,16,172,retail
1623,1623,18,17,6,27,74,realestate
1624,1624,6,29,6,7,40,retail
1625,1625,5,24,0,9,124,retail
1626,1626,19,26,0,26,115,education
1627,1627,5,0,2,6,133,pharmaceutical
1628,1628,18,13,1,19,66,financial
1629,1629,5,27,7,17,95,financial
1630,1630,2,4,3,8,209,retail
1631,1631,5,7,8,28,135,education
1632,1632,7,28,0,12,120,pharmaceutical
1633,1633,14,23,4,20,184,software
1634,1634,11,10,2,3,132,financial
1635,1635,8,7,5,3,144,financial
1636,1636,12,19,8,20,84,education
1637,1637,14,17,3,0,193,financial
1638,1638,3,3,3,20,185,pharmaceutical
1639,1639,5,20,3,28,120,pharmaceutical
1640,1640,11,12,8,28,102,retail
1641,1641,7,18,7,9,133,pharmaceutical
1642,1642,0,2,6,23,123,education
1643,1643,12,17,0,17,95,financial
1644,1644,11,9,8,19,132,software
1645,1645,3,8,2,1,186,retail
1646,1646,19,7,7,18,93,realestate
1647,1647,2,5,8,20,202,financial
1648,1648,15,3,4,27,215,financial
1649,1649,10,2,3,6,107,realestate
1650,1650,14,9,7,25,182,realestate
1651,1651,17,19,5,7,184,pharmaceutical
1652,1652,16,13,9,25,155,financial
1653,1653,12,21,3,7,102,education
1654,1654,5,2,6,22,106,pharmaceutical
1655,1655,11,25,5,1,127,education
1656,1656,12,11,9,14,84,retail
1657,1657,1,29,5,24,183,retail
1658,1658,13,24,5,12,117,retail
1659,1659,12,23,6,9,85,software
1660,1660,15,24,9,22,199,realestate
1661,1661,8,10,1,3,129,pharmaceutical
1662,1662,0,21,4,28,120,pharmaceutical
1663,1663,11,7,2,23,106,pharmaceutical
1664,1664,16,18,5,2,150,retail
1665,1665,8,3,3,18,113,education
1666,1666,19,14,5,25,119,education
1667,1667,10,3,9,26,105,financial
1668,1668,12,20,5,11,88,pharmaceutical
1669,1669,9,26,9,22,67,education
1670,1670,19,11,9,5,75,software
1671,1671,3,8,6,19,199,retail
1672,1672,12,22,1,20,100,education
1673,1673,6,20,1,9,71,education
1674,1674,19,6,4,27,103,realestate
1675,1675,12,20,6,24,108,software
1676,1676,4,17,5,23,156,software
1677,1677,19,24,5,5,117,education
1678,1678,8,6,6,17,127,realestate
1679,1679,13,13,3,20,143,software
1680,1680,4,23,5,4,166,education
1681,1681,3,16,5,8,180,realestate
1682,1682,2,8,6,24,208,software
1683,1683,12,3,9,22,88,software
1684,1684,12,4,0,7,106,retail
1685,1685,17,4,3,20,203,realestate
1686,1686,18,20,5,3,72,pharmaceutical
1687,1687,18,22,7,29,54,financial
1688,1688,16,2,4,23,158,software
1689,1689,8,3,8,13,123,realestate
1690,1690,1,24,1,14,217,software
1691,1691,18,27,6,25,71,retail
1692,1692,19,5,7,21,109,financial
1693,1693,5,6,2,4,130,retail
1694,1694,9,20,0,27,45,realestate
1695,1695,12,8,5,5,102,pharmaceutical
1696,1696,3,3,8,8,182,financial
1697,1697,5,13,6,11,138,realestate
1698,1698,0,9,6,10,120,retail
1699,1699,13,11,2,24,137,education
1700,1700,2,12,2,15,206,education
1701,1701,16,1,6,26,148,financial
1702,1702,2,2,6,21,199,software
1703,1703,13,20,6,19,122,financial
1704,1704,3,15,1,14,178,financial
1705,1705,1,17,3,13,209,pharmaceutical
1706,1706,15,11,9,10,211,software
1707,1707,17,1,4,4,190,education
1708,1708,0,14,6,26,119,financial
1709,1709,7,6,3,10,154,realestate
1710,1710,17,21,8,28,186,realestate
1711,1711,18,12,5,17,84,financial
1712,1712,18,0,7,11,83,realestate
1713,1713,13,26,9,14,138,pharmaceutical
1714,1714,5,14,6,27,119,software
1715,1715,7,17,6,23,138,retail
1716,1716,7,24,6,16,142,financial
1717,1717,19,16,5,3,117,realestate
1718,1718,5,23,6,12,124,realestate
1719,1719,4,15,4,1,167,financial
1720,1720,8,21,3,24,161,education
1721,1721,9,7,0,11,46,software
1722,1722,2,8,7,16,214,education
1723,1723,8,19,6,18,120,financial
1724,1724,15,25,9,21,210,software
1725,1725,17,4,8,3,190,retail
